event_name,event_url,fight_url,fighter_names,fighter_ids,winner,result_raw,method,round,time,weight_class,totals,per_round_breakdown
UFC Fight Night: Jacare vs. Brunson 2,http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/ce4314886c57718b,Vinc Pichel | Joaquim Silva,c77a953488e5607d | ae7fe94f117f98cf,Vinc Pichel,win,Decision - Unanimous,3,5:00,Lightweight,"{""rows"": [{""Fighter"": [""Vinc Pichel"", ""Joaquim Silva""], ""KD"": [""0"", ""0""], ""Sig. str."": [""60 of 186"", ""45 of 100""], ""Sig. str. %"": [""32%"", ""45%""], ""Total str."": [""62 of 188"", ""54 of 109""], ""Td"": [""1 of 4"", ""0 of 0""], ""Td %"": [""25%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:48"", ""0:00""]}], ""fighters"": [""Vinc Pichel"", ""Joaquim Silva""]}",Per round RD1 13 of 38 - 34% 6 of 16 - 37% RD2 19 of 48 - 39% 11 of 30 - 36% RD3 28 of 100 - 28% 28 of 54 - 51% Landed Attempted
UFC Fight Night: Jacare vs. Brunson 2,http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/4fcbee643660d679,Niko Price | George Sullivan,d8da10db80131bec | 6c7e25571490aa3b,Niko Price,win,Submission,2,4:21,Welterweight,"{""rows"": [{""Fighter"": [""Niko Price"", ""George Sullivan""], ""KD"": [""0"", ""0""], ""Sig. str."": [""24 of 47"", ""21 of 61""], ""Sig. str. %"": [""51%"", ""34%""], ""Total str."": [""35 of 67"", ""42 of 88""], ""Td"": [""2 of 5"", ""1 of 6""], ""Td %"": [""40%"", ""16%""], ""Sub. att"": [""3"", ""0""], ""Rev."": [""1"", ""0""], ""Ctrl"": [""2:57"", ""3:05""]}], ""fighters"": [""Niko Price"", ""George Sullivan""]}",Per round RD1 10 of 22 - 45% 7 of 31 - 22% RD2 14 of 25 - 56% 14 of 30 - 46% Landed Attempted
UFC Fight Night: Jacare vs. Brunson 2,http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/fa7cde1e2d3ae338,Austin Arnett | Cory Sandhagen,bf0e700106d00e55 | 65f09bacd3957381,Cory Sandhagen,win,KO/TKO,2,3:48,Featherweight,"{""rows"": [{""Fighter"": [""Austin Arnett"", ""Cory Sandhagen""], ""KD"": [""0"", ""1""], ""Sig. str."": [""32 of 90"", ""80 of 147""], ""Sig. str. %"": [""35%"", ""54%""], ""Total str."": [""35 of 95"", ""108 of 179""], ""Td"": [""1 of 1"", ""1 of 1""], ""Td %"": [""100%"", ""100%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""1""], ""Ctrl"": [""1:08"", ""1:55""]}], ""fighters"": [""Austin Arnett"", ""Cory Sandhagen""]}",Per round RD1 23 of 63 - 36% 48 of 86 - 55% RD2 9 of 27 - 33% 32 of 61 - 52% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/8238f9d2fd961757,Stipe Miocic | Francis Ngannou,d28dee5c705991df | 8d03ce87ca14e778,Stipe Miocic,win,Decision - Unanimous,5,5:00,Heavyweight,"{""rows"": [{""Fighter"": [""Stipe Miocic"", ""Francis Ngannou""], ""KD"": [""0"", ""0""], ""Sig. str."": [""70 of 95"", ""21 of 113""], ""Sig. str. %"": [""73%"", ""18%""], ""Total str."": [""200 of 244"", ""33 of 126""], ""Td"": [""6 of 14"", ""0 of 1""], ""Td %"": [""42%"", ""0%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""15:02"", ""0:02""]}], ""fighters"": [""Stipe Miocic"", ""Francis Ngannou""]}",Per round RD1 16 of 25 - 64% 15 of 62 - 24% RD2 17 of 24 - 70% 4 of 27 - 14% RD3 12 of 16 - 75% 1 of 8 - 12% RD4 18 of 21 - 85% 0 of 3 - 0% RD5 7 of 9 - 77% 1 of 13 - 7% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/9f96d11017f9c824,Daniel Cormier | Volkan Oezdemir,d967f0128c323de6 | 0845c81e37d3bcb3,Daniel Cormier,win,KO/TKO,2,2:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Daniel Cormier"", ""Volkan Oezdemir""], ""KD"": [""0"", ""0""], ""Sig. str."": [""32 of 61"", ""38 of 82""], ""Sig. str. %"": [""52%"", ""46%""], ""Total str."": [""84 of 113"", ""42 of 86""], ""Td"": [""2 of 3"", ""0 of 0""], ""Td %"": [""66%"", ""---""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:43"", ""0:06""]}], ""fighters"": [""Daniel Cormier"", ""Volkan Oezdemir""]}",Per round RD1 27 of 54 - 50% 37 of 79 - 46% RD2 5 of 7 - 71% 1 of 3 - 33% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/5f617d6c19d3a281,Calvin Kattar | Shane Burgos,751de04455cfaac0 | 98d961097baaf308,Calvin Kattar,win,KO/TKO,3,0:32,Featherweight,"{""rows"": [{""Fighter"": [""Calvin Kattar"", ""Shane Burgos""], ""KD"": [""1"", ""0""], ""Sig. str."": [""85 of 194"", ""89 of 186""], ""Sig. str. %"": [""43%"", ""47%""], ""Total str."": [""86 of 195"", ""91 of 188""], ""Td"": [""0 of 1"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:13"", ""0:00""]}], ""fighters"": [""Calvin Kattar"", ""Shane Burgos""]}",Per round RD1 40 of 76 - 52% 33 of 78 - 42% RD2 35 of 94 - 37% 55 of 101 - 54% RD3 10 of 24 - 41% 1 of 7 - 14% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/5cf56c22cbc24758,Gian Villante | Francimar Barroso,fcd448a2fe1a23cc | b69f24c500d783e7,Gian Villante,win,Decision - Split,3,5:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Gian Villante"", ""Francimar Barroso""], ""KD"": [""0"", ""0""], ""Sig. str."": [""74 of 209"", ""74 of 128""], ""Sig. str. %"": [""35%"", ""57%""], ""Total str."": [""74 of 209"", ""74 of 128""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:00""]}], ""fighters"": [""Gian Villante"", ""Francimar Barroso""]}",Per round RD1 15 of 50 - 30% 21 of 26 - 80% RD2 35 of 79 - 44% 26 of 57 - 45% RD3 24 of 80 - 30% 27 of 45 - 60% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/889207e3c622a5aa,Thomas Almeida | Rob Font,2b074403b7c6cdb4 | 05339613bf8e9808,Rob Font,win,KO/TKO,2,2:24,Bantamweight,"{""rows"": [{""Fighter"": [""Thomas Almeida"", ""Rob Font""], ""KD"": [""0"", ""2""], ""Sig. str."": [""24 of 90"", ""41 of 132""], ""Sig. str. %"": [""26%"", ""31%""], ""Total str."": [""24 of 92"", ""48 of 139""], ""Td"": [""0 of 0"", ""1 of 3""], ""Td %"": [""---"", ""33%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:04"", ""1:03""]}], ""fighters"": [""Thomas Almeida"", ""Rob Font""]}",Per round RD1 15 of 64 - 23% 18 of 79 - 22% RD2 9 of 26 - 34% 23 of 53 - 43% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/ea66be2688f542be,Kyle Bochniak | Brandon Davis,c5af5750e8bae4f0 | cc351e408bbb7d43,Kyle Bochniak,win,Decision - Unanimous,3,5:00,Featherweight,"{""rows"": [{""Fighter"": [""Kyle Bochniak"", ""Brandon Davis""], ""KD"": [""0"", ""0""], ""Sig. str."": [""33 of 132"", ""38 of 112""], ""Sig. str. %"": [""25%"", ""33%""], ""Total str."": [""35 of 134"", ""59 of 133""], ""Td"": [""3 of 15"", ""1 of 1""], ""Td %"": [""20%"", ""100%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:52"", ""0:08""]}], ""fighters"": [""Kyle Bochniak"", ""Brandon Davis""]}",Per round RD1 7 of 16 - 43% 7 of 20 - 35% RD2 13 of 59 - 22% 19 of 46 - 41% RD3 13 of 57 - 22% 12 of 46 - 26% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/f91709b071e8295a,Sabah Homasi | Abdul Razak Alhassan,71f048adbfed5b49 | eae431e70064e046,Abdul Razak Alhassan,win,KO/TKO,1,3:47,Welterweight,"{""rows"": [{""Fighter"": [""Sabah Homasi"", ""Abdul Razak Alhassan""], ""KD"": [""0"", ""1""], ""Sig. str."": [""8 of 25"", ""13 of 33""], ""Sig. str. %"": [""32%"", ""39%""], ""Total str."": [""9 of 26"", ""20 of 42""], ""Td"": [""1 of 2"", ""0 of 0""], ""Td %"": [""50%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:04"", ""0:02""]}], ""fighters"": [""Sabah Homasi"", ""Abdul Razak Alhassan""]}",Per round RD1 8 of 25 - 32% 13 of 33 - 39% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/0990ac7065412e76,Dustin Ortiz | Alexandre Pantoja,f53c1f4ceeed8c08 | a0f0004aadf10b71,Dustin Ortiz,win,Decision - Unanimous,3,5:00,Flyweight,"{""rows"": [{""Fighter"": [""Dustin Ortiz"", ""Alexandre Pantoja""], ""KD"": [""0"", ""0""], ""Sig. str."": [""36 of 80"", ""19 of 49""], ""Sig. str. %"": [""45%"", ""38%""], ""Total str."": [""92 of 147"", ""49 of 79""], ""Td"": [""7 of 12"", ""1 of 1""], ""Td %"": [""58%"", ""100%""], ""Sub. att"": [""0"", ""2""], ""Rev."": [""2"", ""2""], ""Ctrl"": [""4:51"", ""7:18""]}], ""fighters"": [""Dustin Ortiz"", ""Alexandre Pantoja""]}",Per round RD1 2 of 9 - 22% 6 of 9 - 66% RD2 23 of 53 - 43% 11 of 34 - 32% RD3 11 of 18 - 61% 2 of 6 - 33% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/50385add37239184,Dan Ige | Julio Arce,82a5152216251682 | 1291edf2d566a71a,Julio Arce,win,Decision - Unanimous,3,5:00,Featherweight,"{""rows"": [{""Fighter"": [""Dan Ige"", ""Julio Arce""], ""KD"": [""0"", ""0""], ""Sig. str."": [""35 of 113"", ""72 of 201""], ""Sig. str. %"": [""30%"", ""35%""], ""Total str."": [""36 of 116"", ""87 of 216""], ""Td"": [""1 of 13"", ""0 of 0""], ""Td %"": [""7%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:16"", ""0:44""]}], ""fighters"": [""Dan Ige"", ""Julio Arce""]}",Per round RD1 5 of 30 - 16% 23 of 55 - 41% RD2 13 of 38 - 34% 20 of 63 - 31% RD3 17 of 45 - 37% 29 of 83 - 34% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/1b0fa021b1158121,Matt Bessette | Enrique Barzola,0b8d512c79b4baf3 | be0b310a12eb80b4,Enrique Barzola,win,Decision - Unanimous,3,5:00,Featherweight,"{""rows"": [{""Fighter"": [""Matt Bessette"", ""Enrique Barzola""], ""KD"": [""0"", ""0""], ""Sig. str."": [""43 of 146"", ""55 of 122""], ""Sig. str. %"": [""29%"", ""45%""], ""Total str."": [""55 of 158"", ""73 of 143""], ""Td"": [""0 of 0"", ""5 of 10""], ""Td %"": [""---"", ""50%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""4:32""]}], ""fighters"": [""Matt Bessette"", ""Enrique Barzola""]}",Per round RD1 11 of 52 - 21% 15 of 34 - 44% RD2 9 of 33 - 27% 17 of 31 - 54% RD3 23 of 61 - 37% 23 of 57 - 40% Landed Attempted
UFC 220: Miocic vs. Ngannou,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/b9726184624ac076,Islam Makhachev | Gleison Tibau,275aca31f61ba28c | 75e5fec9f72910ef,Islam Makhachev,win,KO/TKO,1,0:57,Lightweight,"{""rows"": [{""Fighter"": [""Islam Makhachev"", ""Gleison Tibau""], ""KD"": [""1"", ""0""], ""Sig. str."": [""3 of 6"", ""2 of 4""], ""Sig. str. %"": [""50%"", ""50%""], ""Total str."": [""3 of 6"", ""2 of 4""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:01"", ""0:00""]}], ""fighters"": [""Islam Makhachev"", ""Gleison Tibau""]}",Per round RD1 3 of 6 - 50% 2 of 4 - 50% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/51e684bfce8d94aa,Jeremy Stephens | Dooho Choi,18968f97ad34f15c | e93b04e308913c2e,Jeremy Stephens,win,KO/TKO,2,2:36,Featherweight,"{""rows"": [{""Fighter"": [""Jeremy Stephens"", ""Dooho Choi""], ""KD"": [""1"", ""0""], ""Sig. str."": [""49 of 133"", ""44 of 79""], ""Sig. str. %"": [""36%"", ""55%""], ""Total str."": [""49 of 133"", ""45 of 80""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:11"", ""0:04""]}], ""fighters"": [""Jeremy Stephens"", ""Dooho Choi""]}",Per round RD1 22 of 73 - 30% 30 of 57 - 52% RD2 27 of 60 - 45% 14 of 22 - 63% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/0820a29a03d58282,Paige VanZant | Jessica-Rose Clark,4d5197f331c47290 | 6c8072b61c276e67,Jessica-Rose Clark,win,Decision - Unanimous,3,5:00,Women's Flyweight,"{""rows"": [{""Fighter"": [""Paige VanZant"", ""Jessica-Rose Clark""], ""KD"": [""0"", ""0""], ""Sig. str."": [""54 of 118"", ""55 of 98""], ""Sig. str. %"": [""45%"", ""56%""], ""Total str."": [""96 of 162"", ""78 of 122""], ""Td"": [""0 of 2"", ""2 of 3""], ""Td %"": [""0%"", ""66%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""1"", ""1""], ""Ctrl"": [""2:33"", ""5:38""]}], ""fighters"": [""Paige VanZant"", ""Jessica-Rose Clark""]}",Per round RD1 7 of 16 - 43% 12 of 25 - 48% RD2 19 of 29 - 65% 15 of 22 - 68% RD3 28 of 73 - 38% 28 of 51 - 54% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/f767243bb48ab9d7,Kamaru Usman | Emil Meek,f1b2aa7853d1ed6e | 103b06d8707895a9,Kamaru Usman,win,Decision - Unanimous,3,5:00,Welterweight,"{""rows"": [{""Fighter"": [""Kamaru Usman"", ""Emil Meek""], ""KD"": [""0"", ""0""], ""Sig. str."": [""50 of 66"", ""30 of 67""], ""Sig. str. %"": [""75%"", ""44%""], ""Total str."": [""112 of 132"", ""86 of 131""], ""Td"": [""8 of 19"", ""0 of 0""], ""Td %"": [""42%"", ""---""], ""Sub. att"": [""0"", ""2""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""12:56"", ""0:00""]}], ""fighters"": [""Kamaru Usman"", ""Emil Meek""]}",Per round RD1 13 of 14 - 92% 3 of 10 - 30% RD2 18 of 27 - 66% 13 of 31 - 41% RD3 19 of 25 - 76% 14 of 26 - 53% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/d85c76a61a820be9,Darren Elkins | Michael Johnson,92a9aa9c93192871 | 511e82663651438d,Darren Elkins,win,Submission,2,2:22,Featherweight,"{""rows"": [{""Fighter"": [""Darren Elkins"", ""Michael Johnson""], ""KD"": [""0"", ""0""], ""Sig. str."": [""18 of 64"", ""45 of 98""], ""Sig. str. %"": [""28%"", ""45%""], ""Total str."": [""54 of 108"", ""46 of 99""], ""Td"": [""1 of 4"", ""0 of 0""], ""Td %"": [""25%"", ""---""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:01"", ""0:00""]}], ""fighters"": [""Darren Elkins"", ""Michael Johnson""]}",Per round RD1 15 of 58 - 25% 43 of 94 - 45% RD2 3 of 6 - 50% 2 of 4 - 50% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/3b1453df439a5024,James Krause | Alex White,8f6a18831a120817 | c17041f1bb5768d8,James Krause,win,Decision - Unanimous,3,5:00,Lightweight,"{""rows"": [{""Fighter"": [""James Krause"", ""Alex White""], ""KD"": [""0"", ""0""], ""Sig. str."": [""35 of 67"", ""56 of 127""], ""Sig. str. %"": [""52%"", ""44%""], ""Total str."": [""56 of 93"", ""97 of 175""], ""Td"": [""3 of 11"", ""1 of 1""], ""Td %"": [""27%"", ""100%""], ""Sub. att"": [""2"", ""0""], ""Rev."": [""1"", ""0""], ""Ctrl"": [""10:07"", ""0:54""]}], ""fighters"": [""James Krause"", ""Alex White""]}",Per round RD1 12 of 19 - 63% 15 of 34 - 44% RD2 17 of 32 - 53% 17 of 50 - 34% RD3 6 of 16 - 37% 24 of 43 - 55% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/4843f369dc8b5de5,Matt Frevola | Marco Polo Reyes,dccb63727f2f5f74 | edd02825c29028fe,Marco Polo Reyes,win,KO/TKO,1,1:00,Lightweight,"{""rows"": [{""Fighter"": [""Matt Frevola"", ""Marco Polo Reyes""], ""KD"": [""0"", ""2""], ""Sig. str."": [""9 of 30"", ""18 of 39""], ""Sig. str. %"": [""30%"", ""46%""], ""Total str."": [""9 of 30"", ""19 of 40""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:00""]}], ""fighters"": [""Matt Frevola"", ""Marco Polo Reyes""]}",Per round RD1 9 of 30 - 30% 18 of 39 - 46% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/738e0ccad2c9224b,Talita Bernardo | Irene Aldana,5b2325cd70dbe2ea | 578ef12674df1e6a,Irene Aldana,win,Decision - Unanimous,3,5:00,Women's Bantamweight,"{""rows"": [{""Fighter"": [""Talita Bernardo"", ""Irene Aldana""], ""KD"": [""0"", ""0""], ""Sig. str."": [""46 of 87"", ""70 of 171""], ""Sig. str. %"": [""52%"", ""40%""], ""Total str."": [""74 of 119"", ""148 of 258""], ""Td"": [""1 of 11"", ""1 of 2""], ""Td %"": [""9%"", ""50%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""1"", ""3""], ""Ctrl"": [""5:59"", ""1:26""]}], ""fighters"": [""Talita Bernardo"", ""Irene Aldana""]}",Per round RD1 13 of 26 - 50% 28 of 72 - 38% RD2 12 of 27 - 44% 12 of 29 - 41% RD3 21 of 34 - 61% 30 of 70 - 42% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/1bf1a6fc9c9acc26,Kyung Ho Kang | Guido Cannetti,a7897d200692ab64 | d05412b513b19621,Kyung Ho Kang,win,Submission,1,4:53,Bantamweight,"{""rows"": [{""Fighter"": [""Kyung Ho Kang"", ""Guido Cannetti""], ""KD"": [""0"", ""0""], ""Sig. str."": [""3 of 11"", ""19 of 39""], ""Sig. str. %"": [""27%"", ""48%""], ""Total str."": [""28 of 36"", ""22 of 42""], ""Td"": [""1 of 2"", ""1 of 2""], ""Td %"": [""50%"", ""50%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:38"", ""1:26""]}], ""fighters"": [""Kyung Ho Kang"", ""Guido Cannetti""]}",Per round RD1 3 of 11 - 27% 19 of 39 - 48% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/f8bb0aed83bd8638,Kalindra Faria | Jessica Eye,27b164b0d1833df0 | f72465a784c1b084,Jessica Eye,win,Decision - Split,3,5:00,Women's Flyweight,"{""rows"": [{""Fighter"": [""Kalindra Faria"", ""Jessica Eye""], ""KD"": [""0"", ""0""], ""Sig. str."": [""38 of 70"", ""25 of 49""], ""Sig. str. %"": [""54%"", ""51%""], ""Total str."": [""52 of 91"", ""53 of 86""], ""Td"": [""1 of 2"", ""3 of 4""], ""Td %"": [""50%"", ""75%""], ""Sub. att"": [""1"", ""6""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:04"", ""6:24""]}], ""fighters"": [""Kalindra Faria"", ""Jessica Eye""]}",Per round RD1 17 of 28 - 60% 7 of 14 - 50% RD2 4 of 4 - 100% 5 of 6 - 83% RD3 17 of 38 - 44% 13 of 29 - 44% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/9f10afab94cafc45,Danielle Taylor | JJ Aldrich,b76c6268dc1d3c05 | 6fd953151d981979,JJ Aldrich,win,Decision - Unanimous,3,5:00,Women's Strawweight,"{""rows"": [{""Fighter"": [""Danielle Taylor"", ""JJ Aldrich""], ""KD"": [""0"", ""0""], ""Sig. str."": [""38 of 136"", ""54 of 150""], ""Sig. str. %"": [""27%"", ""36%""], ""Total str."": [""64 of 163"", ""67 of 164""], ""Td"": [""0 of 1"", ""1 of 5""], ""Td %"": [""0%"", ""20%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""1:51""]}], ""fighters"": [""Danielle Taylor"", ""JJ Aldrich""]}",Per round RD1 7 of 38 - 18% 8 of 34 - 23% RD2 17 of 56 - 30% 20 of 52 - 38% RD3 14 of 42 - 33% 26 of 64 - 40% Landed Attempted
UFC Fight Night: Stephens vs. Choi,http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/c4ecf4b894ccbced,Mads Burnell | Mike Santiago,69f01b25dfabaf6b | bc656db347f31e19,Mads Burnell,win,Decision - Unanimous,3,5:00,Featherweight,"{""rows"": [{""Fighter"": [""Mads Burnell"", ""Mike Santiago""], ""KD"": [""0"", ""0""], ""Sig. str."": [""20 of 34"", ""51 of 79""], ""Sig. str. %"": [""58%"", ""64%""], ""Total str."": [""110 of 169"", ""95 of 127""], ""Td"": [""3 of 7"", ""3 of 3""], ""Td %"": [""42%"", ""100%""], ""Sub. att"": [""1"", ""2""], ""Rev."": [""1"", ""1""], ""Ctrl"": [""9:11"", ""4:31""]}], ""fighters"": [""Mads Burnell"", ""Mike Santiago""]}",Per round RD1 1 of 1 - 100% 17 of 27 - 62% RD2 13 of 22 - 59% 17 of 25 - 68% RD3 6 of 11 - 54% 17 of 27 - 62% Landed Attempted
UFC 219: Cyborg vs. Holm,http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/279b4190d9ef1379,Cristiane Justino | Holly Holm,634bb0de2eb043b4 | 634e2fb70bde3fd5,Cristiane Justino,win,Decision - Unanimous,5,5:00,Women's Featherweight,"{""rows"": [{""Fighter"": [""Cristiane Justino"", ""Holly Holm""], ""KD"": [""0"", ""0""], ""Sig. str."": [""118 of 223"", ""44 of 227""], ""Sig. str. %"": [""52%"", ""19%""], ""Total str."": [""131 of 237"", ""48 of 232""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:44"", ""3:24""]}], ""fighters"": [""Cristiane Justino"", ""Holly Holm""]}",Per round RD1 16 of 31 - 51% 5 of 28 - 17% RD2 21 of 43 - 48% 4 of 33 - 12% RD3 22 of 47 - 46% 6 of 45 - 13% RD4 20 of 42 - 47% 9 of 51 - 17% RD5 39 of 60 - 65% 20 of 70 - 28% Landed Attempted
UFC 219: Cyborg vs. Holm,http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/a88a4c126d585320,Khabib Nurmagomedov | Edson Barboza,032cc3922d871c7f | 64a50dad704d1d49,Khabib Nurmagomedov,win,Decision - Unanimous,3,5:00,Lightweight,"{""rows"": [{""Fighter"": [""Khabib Nurmagomedov"", ""Edson Barboza""], ""KD"": [""0"", ""0""], ""Sig. str."": [""89 of 177"", ""25 of 76""], ""Sig. str. %"": [""50%"", ""32%""], ""Total str."": [""154 of 246"", ""25 of 77""], ""Td"": [""4 of 13"", ""0 of 0""], ""Td %"": [""30%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""10:31"", ""0:00""]}], ""fighters"": [""Khabib Nurmagomedov"", ""Edson Barboza""]}",Per round RD1 36 of 68 - 52% 10 of 19 - 52% RD2 31 of 60 - 51% 9 of 26 - 34% RD3 22 of 49 - 44% 6 of 31 - 19% Landed Attempted
